word,category,cids
angle,Fishing,6.4.5
trap,Fishing,6.4.5
spear,Fishing,6.4.5
arrow,Fishing,6.4.5
harpoon,Fishing,6.4.5
poison,Fishing,6.4.5
dynamite,Fishing,6.4.5
trawling,Fishing,6.4.5
fishpond,Fishing,6.4.5
catch,Fishing,6.4.5
scale,Fishing,6.4.5
gut,Fishing,6.4.5
clean,Fishing,6.4.5
smoke,Fishing,6.4.5
dry,Fishing,6.4.5
smoked fish,Fishing,6.4.5
dried fish,Fishing,6.4.5
ride,Things done to animals,6.4.6
herd,Things done to animals,6.4.6
shoo away,Things done to animals,6.4.6
scare off,Things done to animals,6.4.6
catch,Things done to animals,6.4.6
capture,Things done to animals,6.4.6
trap,Things done to animals,6.4.6
hunt,Things done to animals,6.4.6
trap,Things done to animals,6.4.6
snare,Things done to animals,6.4.6
burn out,Things done to animals,6.4.6
snare,Things done to animals,6.4.6
swat,Things done to animals,6.4.6
fumigate,Things done to animals,6.4.6
spray,Things done to animals,6.4.6
flyswatter,Things done to animals,6.4.6
bug spray,Things done to animals,6.4.6
fish,Things done to animals,6.4.6
fish for,Things done to animals,6.4.6
hook,Things done to animals,6.4.6
net,Things done to animals,6.4.6
spear,Things done to animals,6.4.6
bait,Things done to animals,6.4.6
exterminate,Things done to animals,6.4.6
become extinct,Things done to animals,6.4.6
extinction,Things done to animals,6.4.6
wipe out,Things done to animals,6.4.6
butcher,Things done to animals,6.4.6
skin,Things done to animals,6.4.6
pluck feathers,Things done to animals,6.4.6
render,Things done to animals,6.4.6
tame,Things done to animals,6.4.6
domesticate,Things done to animals,6.4.6
train,Things done to animals,6.4.6
pet,Things done to animals,6.4.6
bird call,Things done to animals,6.4.6
watchdog,Things done to animals,6.4.6
performing (animal),Things done to animals,6.4.6
seeing eye dog,Things done to animals,6.4.6
police dog,Things done to animals,6.4.6
hunting dog,Things done to animals,6.4.6
circus,Things done to animals,6.4.6
cockfight,Things done to animals,6.4.6
bullfight,Things done to animals,6.4.6
cage,Things done to animals,6.4.6
birdcage,Things done to animals,6.4.6
zoo,Things done to animals,6.4.6
park,Things done to animals,6.4.6
reserve,Things done to animals,6.4.6
preserve,Things done to animals,6.4.6
hunt,Hunt and fish,6.4
trap,Hunt and fish,6.4
fish,Hunt and fish,6.4
dwelling,House,6.5.1.1
house,House,6.5.1.1
home,House,6.5.1.1
abode,House,6.5.1.1
habitation,House,6.5.1.1
residence,House,6.5.1.1
homestead,House,6.5.1.1
settlement,House,6.5.1.1
compound,House,6.5.1.1
place,House,6.5.1.1
bungalow,House,6.5.1.1
mansion,House,6.5.1.1
duplex,House,6.5.1.1
apartment,House,6.5.1.1
address,House,6.5.1.1
inside,House,6.5.1.1
indoors,House,6.5.1.1
indoor,House,6.5.1.1
interior,House,6.5.1.1
rectangular,Types of houses,6.5.1.2
round,Types of houses,6.5.1.2
one story,Types of houses,6.5.1.2
two story,Types of houses,6.5.1.2
duplex,Types of houses,6.5.1.2
bungalow,Types of houses,6.5.1.2
apartment,Types of houses,6.5.1.2
apartment building,Types of houses,6.5.1.2
flat,Types of houses,6.5.1.2
duplex,Types of houses,6.5.1.2
ranch style,Types of houses,6.5.1.2
mansion,Types of houses,6.5.1.2
castle,Types of houses,6.5.1.2
man's house,Types of houses,6.5.1.2
wife's house,Types of houses,6.5.1.2
palace,Types of houses,6.5.1.2
mansion,Types of houses,6.5.1.2
sprawling (place),Types of houses,6.5.1.2
dump,Types of houses,6.5.1.2
run down place,Types of houses,6.5.1.2
shack,Types of houses,6.5.1.2
hut,Types of houses,6.5.1.2
log cabin,Types of houses,6.5.1.2
tent,Types of houses,6.5.1.2
shelter,Types of houses,6.5.1.2
hut,Types of houses,6.5.1.2
camp,Types of houses,6.5.1.2
outhouse,Types of houses,6.5.1.2
bunkhouse,Types of houses,6.5.1.2
garage,Types of houses,6.5.1.2
shed,Types of houses,6.5.1.2
barn,Types of houses,6.5.1.2
land,"Land, property",6.5.1.3
property,"Land, property",6.5.1.3
piece of property,"Land, property",6.5.1.3
plot,"Land, property",6.5.1.3
section,"Land, property",6.5.1.3
estate,"Land, property",6.5.1.3
site,"Land, property",6.5.1.3
building site,"Land, property",6.5.1.3
property line,"Land, property",6.5.1.3
boundary marker,"Land, property",6.5.1.3
trespass,"Land, property",6.5.1.3
trespasser,"Land, property",6.5.1.3
landowner,"Land, property",6.5.1.3
landlord,"Land, property",6.5.1.3
owner,"Land, property",6.5.1.3
real estate agent,"Land, property",6.5.1.3
title,"Land, property",6.5.1.3
deed,"Land, property",6.5.1.3
premises,Yard,6.5.1.4
grounds,Yard,6.5.1.4
compound,Yard,6.5.1.4
yard,Yard,6.5.1.4
front yard,Yard,6.5.1.4
back yard,Yard,6.5.1.4
patio,Yard,6.5.1.4
courtyard,Yard,6.5.1.4
garden,Yard,6.5.1.4
driveway,Yard,6.5.1.4
sidewalk,Yard,6.5.1.4
outside,Yard,6.5.1.4
wall,"Fence, wall",6.5.1.5
fence,"Fence, wall",6.5.1.5
hedge,"Fence, wall",6.5.1.5
gate,"Fence, wall",6.5.1.5
gateway,"Fence, wall",6.5.1.5
entrance,"Fence, wall",6.5.1.5
enclosure,"Fence, wall",6.5.1.5
walled,"Fence, wall",6.5.1.5
enclosed,"Fence, wall",6.5.1.5
building,Building,6.5.1
structure,Building,6.5.1
construction,Building,6.5.1
kitchen house,Building,6.5.1
bathhouse,Building,6.5.1
outhouse,Building,6.5.1
latrine,Building,6.5.1
outbuilding,Building,6.5.1
bank,Building,6.5.1
elevator,Building,6.5.1
gallery,Building,6.5.1
garage,Building,6.5.1
gazebo,Building,6.5.1
hospital,Building,6.5.1
library,Building,6.5.1
lighthouse,Building,6.5.1
mausoleum,Building,6.5.1
museum,Building,6.5.1
outbuilding,Building,6.5.1
observatory,Building,6.5.1
pavilion,Building,6.5.1
pyramid,Building,6.5.1
rotunda,Building,6.5.1
skyscraper,Building,6.5.1
tabernacle,Building,6.5.1
tower,Building,6.5.1
barn,Building,6.5.1
shed,Building,6.5.1
hen house,Building,6.5.1
coop,Building,6.5.1
kennel,Building,6.5.1
pound,Building,6.5.1
doghouse,Building,6.5.1
stable,Building,6.5.1
office,Building,6.5.1
factory,Building,6.5.1
shop,Building,6.5.1
laboratory,Building,6.5.1
plant,Building,6.5.1
greenhouse,Building,6.5.1
barn,Building,6.5.1
granary,Building,6.5.1
grain silo,Building,6.5.1
warehouse,Building,6.5.1
storehouse,Building,6.5.1
safe,Building,6.5.1
shed,Building,6.5.1
treasury,Building,6.5.1
store,Building,6.5.1
shop,Building,6.5.1
shopping center,Building,6.5.1
mall,Building,6.5.1
kiosk,Building,6.5.1
supermarket,Building,6.5.1
courthouse,Building,6.5.1
Parliament house,Building,6.5.1
government headquarters,Building,6.5.1
castle,Building,6.5.1
palace,Building,6.5.1
police station,Building,6.5.1
jail,Building,6.5.1
prison,Building,6.5.1
jailhouse,Building,6.5.1
cell,Building,6.5.1
military base,Building,6.5.1
guardhouse,Building,6.5.1
barracks,Building,6.5.1
fort,Building,6.5.1
blockhouse,Building,6.5.1
bomb shelter,Building,6.5.1
watchtower,Building,6.5.1
lookout,Building,6.5.1
bunker,Building,6.5.1
station,Building,6.5.1
railroad station,Building,6.5.1
bus station,Building,6.5.1
gas station,Building,6.5.1
petrol station,Building,6.5.1
rest area,Building,6.5.1
parking lot,Building,6.5.1
hotel,Building,6.5.1
motel,Building,6.5.1
inn,Building,6.5.1
hostel,Building,6.5.1
lodge,Building,6.5.1
restaurant,Building,6.5.1
bar,Building,6.5.1
pub,Building,6.5.1
tavern,Building,6.5.1
hangar,Building,6.5.1
control tower,Building,6.5.1
terminal,Building,6.5.1
assembly hall,Building,6.5.1
auditorium,Building,6.5.1
center,Building,6.5.1
hall,Building,6.5.1
community center,Building,6.5.1
theater,Building,6.5.1
cinema,Building,6.5.1
stadium,Building,6.5.1
amphitheater,Building,6.5.1
arena,Building,6.5.1
ballpark,Building,6.5.1
bullring,Building,6.5.1
coliseum,Building,6.5.1
racetrack,Building,6.5.1
hippodrome,Building,6.5.1
school,Building,6.5.1
schoolhouse,Building,6.5.1
university,Building,6.5.1
library,Building,6.5.1
dormitory,Building,6.5.1
conservatory,Building,6.5.1
church,Building,6.5.1
synagogue,Building,6.5.1
mosque,Building,6.5.1
temple,Building,6.5.1
shrine,Building,6.5.1
cathedral,Building,6.5.1
monastery,Building,6.5.1
convent,Building,6.5.1
cloister,Building,6.5.1
nunnery,Building,6.5.1
abbey,Building,6.5.1
chapel,Building,6.5.1
parsonage,Building,6.5.1
sanctuary,Building,6.5.1
basilica,Building,6.5.1
pagoda,Building,6.5.1
tabernacle,Building,6.5.1
monument,Building,6.5.1
megalith,Building,6.5.1
mound,Building,6.5.1
obelisk,Building,6.5.1
ziggurat,Building,6.5.1
enclosed,Building,6.5.1
open,Building,6.5.1
multi-story,Building,6.5.1
high-rise,Building,6.5.1
wall,Wall,6.5.2.1
side of the house,Wall,6.5.2.1
frame,Wall,6.5.2.1
siding,Wall,6.5.2.1
insulation,Wall,6.5.2.1
arch,Wall,6.5.2.1
roof,Roof,6.5.2.2
ceiling,Roof,6.5.2.2
rafter,Roof,6.5.2.2
truss,Roof,6.5.2.2
center pole,Roof,6.5.2.2
ridgepole,Roof,6.5.2.2
eaves,Roof,6.5.2.2
rain gutter,Roof,6.5.2.2
peak,Roof,6.5.2.2
corner,Roof,6.5.2.2
dormer window,Roof,6.5.2.2
chimney,Roof,6.5.2.2
attic,Roof,6.5.2.2
floor,Floor,6.5.2.3
carpet,Floor,6.5.2.3
carpeted,Floor,6.5.2.3
rug,Floor,6.5.2.3
throw rug,Floor,6.5.2.3
floor mat,Floor,6.5.2.3
rushes,Floor,6.5.2.3
straw mat,Floor,6.5.2.3
door,Door,6.5.2.4
doorway,Door,6.5.2.4
entrance,Door,6.5.2.4
entry way,Door,6.5.2.4
front door,Door,6.5.2.4
back door,Door,6.5.2.4
side door,Door,6.5.2.4
screen door,Door,6.5.2.4
double doors,Door,6.5.2.4
glass door,Door,6.5.2.4
sliding door,Door,6.5.2.4
doorknob,Door,6.5.2.4
door handle,Door,6.5.2.4
lock,Door,6.5.2.4
key,Door,6.5.2.4
bolt,Door,6.5.2.4
hinge,Door,6.5.2.4
doornail,Door,6.5.2.4
threshold,Door,6.5.2.4
doorsill,Door,6.5.2.4
doorstep,Door,6.5.2.4
doormat,Door,6.5.2.4
doorframe,Door,6.5.2.4
lintel,Door,6.5.2.4
doorpost,Door,6.5.2.4
doorbell,Door,6.5.2.4
knock,Door,6.5.2.4
ring (the doorbell),Door,6.5.2.4
answer (the door),Door,6.5.2.4
doorkeeper,Door,6.5.2.4
doorman,Door,6.5.2.4
butler,Door,6.5.2.4
gatekeeper,Door,6.5.2.4
watchman,Door,6.5.2.4
guard,Door,6.5.2.4
open,Door,6.5.2.4
close,Door,6.5.2.4
swing close,Door,6.5.2.4
slam,Door,6.5.2.4
walk through,Door,6.5.2.4
leave by,Door,6.5.2.4
lock,Door,6.5.2.4
unlock,Door,6.5.2.4
bolt,Door,6.5.2.4
block,Door,6.5.2.4
hang,Door,6.5.2.4
install,Door,6.5.2.4
window,Window,6.5.2.5
window frame,Window,6.5.2.5
windowsill,Window,6.5.2.5
windowpane,Window,6.5.2.5
window screen,Window,6.5.2.5
glass,Window,6.5.2.5
curtain,Window,6.5.2.5
curtain rod,Window,6.5.2.5
blind,Window,6.5.2.5
shade,Window,6.5.2.5
gable,Window,6.5.2.5
shutter,Window,6.5.2.5
open,Window,6.5.2.5
close,Window,6.5.2.5
look out,Window,6.5.2.5
view,Window,6.5.2.5
foundation,Foundation,6.5.2.6
dig a foundation,Foundation,6.5.2.6
lay a foundation,Foundation,6.5.2.6
build a foundation,Foundation,6.5.2.6
pour a (concrete) foundation,Foundation,6.5.2.6
good foundation,Foundation,6.5.2.6
firm foundation,Foundation,6.5.2.6
even foundation,Foundation,6.5.2.6
proper foundation,Foundation,6.5.2.6
weak foundation,Foundation,6.5.2.6
room,Room,6.5.2.7
room,Room,6.5.2.7
living room,Room,6.5.2.7
sitting room,Room,6.5.2.7
parlor,Room,6.5.2.7
dining room,Room,6.5.2.7
bedroom,Room,6.5.2.7
kitchen,Room,6.5.2.7
closet,Room,6.5.2.7
hall,Room,6.5.2.7
passage,Room,6.5.2.7
passageway,Room,6.5.2.7
entry,Room,6.5.2.7
pantry,Room,6.5.2.7
garage,Room,6.5.2.7
storeroom,Room,6.5.2.7
storage room,Room,6.5.2.7
laundry room,Room,6.5.2.7
utility room,Room,6.5.2.7
den,Room,6.5.2.7
study,Room,6.5.2.7
family room,Room,6.5.2.7
breakfast nook,Room,6.5.2.7
billiard room,Room,6.5.2.7
conservatory,Room,6.5.2.7
library,Room,6.5.2.7
stair,Room,6.5.2.7
stairway,Room,6.5.2.7
stairwell,Room,6.5.2.7
stairs,Room,6.5.2.7
porch,Room,6.5.2.7
front porch,Room,6.5.2.7
back porch,Room,6.5.2.7
patio,Room,6.5.2.7
balcony,Room,6.5.2.7
basement,Room,6.5.2.7
attic,Room,6.5.2.7
workroom,Room,6.5.2.7
workshop,Room,6.5.2.7
guestroom,Room,6.5.2.7
guest bedroom,Room,6.5.2.7
toilet,Room,6.5.2.7
bathroom,Room,6.5.2.7
loo,Room,6.5.2.7
john,Room,6.5.2.7
rest room,Room,6.5.2.7
wash room,Room,6.5.2.7
men's room,Room,6.5.2.7
ladies' room,Room,6.5.2.7
lavatory,Room,6.5.2.7
WC,Room,6.5.2.7
office,Room,6.5.2.7
reception area,Room,6.5.2.7
atrium,Room,6.5.2.7
foyer,Room,6.5.2.7
display room,Room,6.5.2.7
display area,Room,6.5.2.7
storeroom,Room,6.5.2.7
office,Room,6.5.2.7
back room,Room,6.5.2.7
delivery area,Room,6.5.2.7
foyer,Room,6.5.2.7
sanctuary,Room,6.5.2.7
meeting hall,Room,6.5.2.7
worship center,Room,6.5.2.7
baptistery,Room,6.5.2.7
classroom,Room,6.5.2.7
pastor's study,Room,6.5.2.7
vestibule,Room,6.5.2.7
belfry,Room,6.5.2.7
choir loft,Room,6.5.2.7
balcony,Room,6.5.2.7
floor,"Floor, story",6.5.2.8
story,"Floor, story",6.5.2.8
level,"Floor, story",6.5.2.8
basement,"Floor, story",6.5.2.8
ground floor,"Floor, story",6.5.2.8
first floor,"Floor, story",6.5.2.8
second floor,"Floor, story",6.5.2.8
upstairs,"Floor, story",6.5.2.8
downstairs,"Floor, story",6.5.2.8
stair,"Floor, story",6.5.2.8
step,"Floor, story",6.5.2.8
rung (of a ladder),"Floor, story",6.5.2.8
staircase,"Floor, story",6.5.2.8
stairway,"Floor, story",6.5.2.8
stairwell,"Floor, story",6.5.2.8
stairs,"Floor, story",6.5.2.8
flight of stairs,"Floor, story",6.5.2.8
elevator,"Floor, story",6.5.2.8
lift,"Floor, story",6.5.2.8
escalator,"Floor, story",6.5.2.8
fire escape,"Floor, story",6.5.2.8
ladder,"Floor, story",6.5.2.8
banister,"Floor, story",6.5.2.8
handrail,"Floor, story",6.5.2.8
landing,"Floor, story",6.5.2.8
ramp,"Floor, story",6.5.2.8
structure,Parts of a building,6.5.2
section,Parts of a building,6.5.2
part,Parts of a building,6.5.2
wing,Parts of a building,6.5.2
rotunda,Parts of a building,6.5.2
pillar,Parts of a building,6.5.2
column,Parts of a building,6.5.2
arch,Parts of a building,6.5.2
archway,Parts of a building,6.5.2
tower,Parts of a building,6.5.2
foundation,Parts of a building,6.5.2
floor,Parts of a building,6.5.2
roof,Parts of a building,6.5.2
room,Parts of a building,6.5.2
wall,Parts of a building,6.5.2
door,Parts of a building,6.5.2
window,Parts of a building,6.5.2
entrance,Parts of a building,6.5.2
exit,Parts of a building,6.5.2
passage,Parts of a building,6.5.2
hall,Parts of a building,6.5.2
corridor,Parts of a building,6.5.2
courtyard,Parts of a building,6.5.2
side,Parts of a building,6.5.2
front,Parts of a building,6.5.2
back,Parts of a building,6.5.2
inside,Parts of a building,6.5.2
interior,Parts of a building,6.5.2
outside,Parts of a building,6.5.2
exterior,Parts of a building,6.5.2
maintain,Building equipment and maintenance,6.5.3.1
maintenance,Building equipment and maintenance,6.5.3.1
janitor,Building equipment and maintenance,6.5.3.1
vacuum cleaner,Building equipment and maintenance,6.5.3.1
broom,Building equipment and maintenance,6.5.3.1
mop,Building equipment and maintenance,6.5.3.1
solid,Building equipment and maintenance,6.5.3.1
solidly built,Building equipment and maintenance,6.5.3.1
sound,Building equipment and maintenance,6.5.3.1
disrepair,Building equipment and maintenance,6.5.3.1
derelict,Building equipment and maintenance,6.5.3.1
fall down,Building equipment and maintenance,6.5.3.1
collapse,Building equipment and maintenance,6.5.3.1
in ruins,Building equipment and maintenance,6.5.3.1
repair,Building equipment and maintenance,6.5.3.1
restore,Building equipment and maintenance,6.5.3.1
restoration,Building equipment and maintenance,6.5.3.1
fix up,Building equipment and maintenance,6.5.3.1
rafter,Building materials,6.5.3
pole,Building materials,6.5.3
center pole,Building materials,6.5.3
horizontal pole,Building materials,6.5.3
pillar,Building materials,6.5.3
roofing,Building materials,6.5.3
tin sheet,Building materials,6.5.3
thatch,Building materials,6.5.3
leaf roof,Building materials,6.5.3
shingle,Building materials,6.5.3
brick,Building materials,6.5.3
iron rod,Building materials,6.5.3
mud,Building materials,6.5.3
reed,Building materials,6.5.3
wattle,Building materials,6.5.3
paint,Building materials,6.5.3
board,Building materials,6.5.3
beam,Building materials,6.5.3
wood,Building materials,6.5.3
brick,Building materials,6.5.3
cement,Building materials,6.5.3
plaster,Building materials,6.5.3
drywall,Building materials,6.5.3
mud and wattle,Building materials,6.5.3
clay,Building materials,6.5.3
cow dung,Building materials,6.5.3
reinforcing sticks,Building materials,6.5.3
mud,Building materials,6.5.3
clay,Building materials,6.5.3
cement,Building materials,6.5.3
straw,Building materials,6.5.3
mortar,Building materials,6.5.3
sun-dried,Building materials,6.5.3
burned,Building materials,6.5.3
fired,Building materials,6.5.3
kiln-dried,Building materials,6.5.3
paint,Building materials,6.5.3
varnish,Building materials,6.5.3
lacquer,Building materials,6.5.3
whitewash,Building materials,6.5.3
roofing material,Building materials,6.5.3
tile roof,Building materials,6.5.3
tile,Building materials,6.5.3
tin roof,Building materials,6.5.3
tin sheet,Building materials,6.5.3
shingle,Building materials,6.5.3
wooden shingle,Building materials,6.5.3
asphalt shingle,Building materials,6.5.3
shake,Building materials,6.5.3
thatched roof,Building materials,6.5.3
thatch,Building materials,6.5.3
grass roof,Building materials,6.5.3
grass,Building materials,6.5.3
straw,Building materials,6.5.3
palm leaf,Building materials,6.5.3
sod,Building materials,6.5.3
canvas (tent),Building materials,6.5.3
flooring,Building materials,6.5.3
wooden floor,Building materials,6.5.3
linoleum,Building materials,6.5.3
tile floor,Building materials,6.5.3
dirt floor,Building materials,6.5.3
cement floor,Building materials,6.5.3
cow dung,Building materials,6.5.3
wood,Building materials,6.5.3
glass,Building materials,6.5.3
screen,Building materials,6.5.3
foundation stone,Building materials,6.5.3
cornerstone,Building materials,6.5.3
road,Road,6.5.4.1
street,Road,6.5.4.1
lane,Road,6.5.4.1
path,Road,6.5.4.1
footpath,Road,6.5.4.1
way,Road,6.5.4.1
avenue,Road,6.5.4.1
boulevard,Road,6.5.4.1
highway,Road,6.5.4.1
freeway,Road,6.5.4.1
thoroughfare,Road,6.5.4.1
divided highway,Road,6.5.4.1
paved road,Road,6.5.4.1
dirt road,Road,6.5.4.1
improved road,Road,6.5.4.1
unimproved road,Road,6.5.4.1
corner,Road,6.5.4.1
cross street,Road,6.5.4.1
fork,Road,6.5.4.1
intersection,Road,6.5.4.1
juncture,Road,6.5.4.1
pedestrian crossing,Road,6.5.4.1
interchange,Road,6.5.4.1
overpass,Road,6.5.4.1
underpass,Road,6.5.4.1
exit,Road,6.5.4.1
bridge,Road,6.5.4.1
tunnel,Road,6.5.4.1
center line,Road,6.5.4.1
shoulder,Road,6.5.4.1
edge,Road,6.5.4.1
median,Road,6.5.4.1
lane,Road,6.5.4.1
passing lane,Road,6.5.4.1
bed,Road,6.5.4.1
roadbed,Road,6.5.4.1
surface,Road,6.5.4.1
pavement,Road,6.5.4.1
sidewalk,Road,6.5.4.1
curb,Road,6.5.4.1
sign,Road,6.5.4.1
signpost,Road,6.5.4.1
marker,Road,6.5.4.1
line,Road,6.5.4.1
speed bump,Road,6.5.4.1
reflector,Road,6.5.4.1
build a road,Road,6.5.4.1
lay a new road,Road,6.5.4.1
build up the bed,Road,6.5.4.1
pave,Road,6.5.4.1
pothole,Road,6.5.4.1
road gone to pot,Road,6.5.4.1
rutted,Road,6.5.4.1
washboard,Road,6.5.4.1
dusty,Road,6.5.4.1
rough,Road,6.5.4.1
broken pavement,Road,6.5.4.1
cracked pavement,Road,6.5.4.1
worn pavement,Road,6.5.4.1
full of holes,Road,6.5.4.1
in need of repair,Road,6.5.4.1
road repairs,Road,6.5.4.1
repaving,Road,6.5.4.1
repairing,Road,6.5.4.1
fixing,Road,6.5.4.1
detour,Road,6.5.4.1
fill holes,Road,6.5.4.1
patching holes,Road,6.5.4.1
traffic,Road,6.5.4.1
boundary,Boundary,6.5.4.2
border,Boundary,6.5.4.2
infrastructure,Infrastructure,6.5.4
public works,Infrastructure,6.5.4
park,Infrastructure,6.5.4
build,Working with buildings,6.5
construct,Working with buildings,6.5
design,Working with buildings,6.5
draft,Working with buildings,6.5
draw up the plans,Working with buildings,6.5
survey,Working with buildings,6.5
excavate (the foundation),Working with buildings,6.5
construction worker,Working with buildings,6.5
architect,Working with buildings,6.5
draftsman,Working with buildings,6.5
builder,Working with buildings,6.5
roofer,Working with buildings,6.5
carpenter,Working with buildings,6.5
plumber,Working with buildings,6.5
electrician,Working with buildings,6.5
bricklayer,Working with buildings,6.5
mason,Working with buildings,6.5
cabinetmaker,Working with buildings,6.5
painter,Working with buildings,6.5
landscaper,Working with buildings,6.5
surveyor,Working with buildings,6.5
scaffolding,Working with buildings,6.5
frame,Working with buildings,6.5
erect a wall,Working with buildings,6.5
put up siding,Working with buildings,6.5
plaster,Working with buildings,6.5
mud and wattle,Working with buildings,6.5
to roof,Working with buildings,6.5
a roof,Working with buildings,6.5
roofing material,Working with buildings,6.5
cloth,Cloth,6.6.1.1
fabric,Cloth,6.6.1.1
soft,Cloth,6.6.1.1
coarse,Cloth,6.6.1.1
cotton,Cloth,6.6.1.1
wool,Cloth,6.6.1.1
nylon,Cloth,6.6.1.1
polyester,Cloth,6.6.1.1
silk,Cloth,6.6.1.1
spin,Spinning thread,6.6.1.2
spinning wheel,Spinning thread,6.6.1.2
distaff,Spinning thread,6.6.1.2
spindle,Spinning thread,6.6.1.2
bobbin,Spinning thread,6.6.1.2
spool,Spinning thread,6.6.1.2
fiber,Spinning thread,6.6.1.2
thread,Spinning thread,6.6.1.2
yarn,Spinning thread,6.6.1.2
string,Spinning thread,6.6.1.2
cord,Spinning thread,6.6.1.2
rope,Spinning thread,6.6.1.2
knit,Knitting,6.6.1.3
crochet,Knitting,6.6.1.3
needlepoint,Knitting,6.6.1.3
embroidery,Knitting,6.6.1.3
needle,Knitting,6.6.1.3
pattern,Knitting,6.6.1.3
stitch,Knitting,6.6.1.3
knit,Knitting,6.6.1.3
purl,Knitting,6.6.1.3
knitting,Knitting,6.6.1.3
knitwear,Knitting,6.6.1.3
knitted,Knitting,6.6.1.3
weave,Weaving cloth,6.6.1.4
weaver,Weaving cloth,6.6.1.4
loom,Weaving cloth,6.6.1.4
shuttle,Weaving cloth,6.6.1.4
woven,Weaving cloth,6.6.1.4
plaid,Weaving cloth,6.6.1.4
tartan,Weaving cloth,6.6.1.4
tailoring,Working with cloth,6.6.1
spinning,Working with cloth,6.6.1
sewing,Working with cloth,6.6.1
weaving,Working with cloth,6.6.1
knitting,Working with cloth,6.6.1
rope making,Working with cloth,6.6.1
embroidery,Working with cloth,6.6.1
cordage,Working with cloth,6.6.1
sew,Working with cloth,6.6.1
spin thread,Working with cloth,6.6.1
embroider,Working with cloth,6.6.1
knit,Working with cloth,6.6.1
crochet,Working with cloth,6.6.1
mend,Working with cloth,6.6.1
patch,Working with cloth,6.6.1
design,Working with cloth,6.6.1
cut out,Working with cloth,6.6.1
assemble,Working with cloth,6.6.1
stitch,Working with cloth,6.6.1
tie,Working with cloth,6.6.1
hem,Working with cloth,6.6.1
tailor,Working with cloth,6.6.1
seamstress,Working with cloth,6.6.1
weaver,Working with cloth,6.6.1
sisal,Working with cloth,6.6.1
cotton,Working with cloth,6.6.1
wool,Working with cloth,6.6.1
thread,Working with cloth,6.6.1
yarn,Working with cloth,6.6.1
rope,Working with cloth,6.6.1
mat,Working with cloth,6.6.1
cloth,Working with cloth,6.6.1
clothes,Working with cloth,6.6.1
needle,Working with cloth,6.6.1
knitting needle,Working with cloth,6.6.1
spinning wheel,Working with cloth,6.6.1
sewing machine,Working with cloth,6.6.1
pins,Working with cloth,6.6.1
scissors,Working with cloth,6.6.1
